ch,keV,net,fit,model,continuum_raw,Na-22,Ann-511
867,2575.199,0.000,-0.700,0.000,0.000,0.000,0.000
868,2578.097,3.500,3.500,0.000,0.000,0.000,0.000
869,2580.994,0.000,-0.834,0.000,0.000,0.000,0.000
870,2583.890,0.200,0.200,0.000,0.000,0.000,0.000
871,2586.786,0.000,-0.700,0.000,0.000,0.000,0.000
872,2589.680,0.000,-1.767,0.000,0.000,0.000,0.000
873,2592.574,0.000,-2.800,0.000,0.000,0.000,0.000
874,2595.468,0.566,0.566,0.000,0.000,0.000,0.000
875,2598.361,0.000,-1.900,0.000,0.000,0.000,0.000
876,2601.252,1.233,1.233,0.000,0.000,0.000,0.000
877,2604.144,0.533,0.533,0.000,0.000,0.000,0.000
878,2607.034,0.300,0.300,0.000,0.000,0.000,0.000
879,2609.924,0.000,-0.167,0.000,0.000,0.000,0.000
880,2612.813,1.100,1.100,0.000,0.000,0.000,0.000
881,2615.701,0.000,-0.834,0.000,0.000,0.000,0.000
882,2618.589,3.200,3.200,0.000,0.000,0.000,0.000
883,2621.475,0.000,-0.900,0.000,0.000,0.000,0.000
884,2624.361,0.000,-0.700,0.000,0.000,0.000,0.000
885,2627.247,1.700,1.700,0.000,0.000,0.000,0.000
886,2630.131,2.166,2.166,0.000,0.000,0.000,0.000
887,2633.015,2.900,2.900,0.000,0.000,0.000,0.000
888,2635.898,4.900,4.900,0.000,0.000,0.000,0.000
889,2638.780,0.000,-0.634,0.000,0.000,0.000,0.000
890,2641.662,2.200,2.200,0.000,0.000,0.000,0.000
891,2644.543,0.000,-0.500,0.000,0.000,0.000,0.000
892,2647.423,1.700,1.700,0.000,0.000,0.000,0.000
893,2650.302,0.000,-1.200,0.000,0.000,0.000,0.000
894,2653.181,0.000,-0.500,0.000,0.000,0.000,0.000
895,2656.058,0.000,-1.234,0.000,0.000,0.000,0.000
896,2658.935,0.000,-0.600,0.000,0.000,0.000,0.000
897,2661.812,0.000,-0.234,0.000,0.000,0.000,0.000
898,2664.687,0.000,-1.400,0.000,0.000,0.000,0.000
899,2667.562,0.000,-1.334,0.000,0.000,0.000,0.000
900,2670.436,0.567,0.567,0.000,0.000,0.000,0.000
901,2673.309,0.000,-0.933,0.000,0.000,0.000,0.000
902,2676.181,0.000,-1.100,0.000,0.000,0.000,0.000
903,2679.053,0.000,-0.700,0.000,0.000,0.000,0.000
904,2681.924,0.233,0.233,0.000,0.000,0.000,0.000
905,2684.794,0.033,0.033,0.000,0.000,0.000,0.000
906,2687.663,0.300,0.300,0.000,0.000,0.000,0.000
907,2690.532,0.000,-0.567,0.000,0.000,0.000,0.000
908,2693.399,2.433,2.433,0.000,0.000,0.000,0.000
909,2696.266,0.000,-0.400,0.000,0.000,0.000,0.000
910,2699.132,1.467,1.467,0.000,0.000,0.000,0.000
911,2701.998,0.367,0.367,0.000,0.000,0.000,0.000
912,2704.862,2.667,2.667,0.000,0.000,0.000,0.000
913,2707.726,1.300,1.300,0.000,0.000,0.000,0.000
914,2710.589,0.000,-0.600,0.000,0.000,0.000,0.000
915,2713.451,0.500,0.500,0.000,0.000,0.000,0.000
916,2716.313,0.000,-0.367,0.000,0.000,0.000,0.000
917,2719.173,0.000,-0.200,0.000,0.000,0.000,0.000
918,2722.033,0.000,-0.533,0.000,0.000,0.000,0.000
919,2724.892,0.600,0.600,0.000,0.000,0.000,0.000
920,2727.750,0.733,0.733,0.000,0.000,0.000,0.000
921,2730.607,0.000,-0.400,0.000,0.000,0.000,0.000
922,2733.464,0.000,-0.433,0.000,0.000,0.000,0.000
923,2736.320,0.000,-0.400,0.000,0.000,0.000,0.000
924,2739.175,0.367,0.367,0.000,0.000,0.000,0.000
925,2742.029,0.000,-0.467,0.000,0.000,0.000,0.000
926,2744.882,0.000,-0.367,0.000,0.000,0.000,0.000
927,2747.734,0.000,-0.300,0.000,0.000,0.000,0.000
928,2750.586,0.000,-0.433,0.000,0.000,0.000,0.000
929,2753.437,0.400,0.400,0.000,0.000,0.000,0.000
930,2756.287,0.000,-0.400,0.000,0.000,0.000,0.000
931,2759.136,0.733,0.733,0.000,0.000,0.000,0.000
932,2761.984,0.000,-0.200,0.000,0.000,0.000,0.000
933,2764.832,0.000,-0.267,0.000,0.000,0.000,0.000
934,2767.679,0.000,-0.633,0.000,0.000,0.000,0.000
935,2770.524,0.700,0.700,0.000,0.000,0.000,0.000
936,2773.369,0.000,-0.267,0.000,0.000,0.000,0.000
937,2776.214,0.633,0.633,0.000,0.000,0.000,0.000
938,2779.057,0.000,-0.567,0.000,0.000,0.000,0.000
939,2781.900,0.000,-0.333,0.000,0.000,0.000,0.000
940,2784.741,0.000,-0.300,0.000,0.000,0.000,0.000
941,2787.582,0.733,0.733,0.000,0.000,0.000,0.000
942,2790.422,0.000,-0.500,0.000,0.000,0.000,0.000
943,2793.261,0.000,-0.200,0.000,0.000,0.000,0.000
944,2796.099,0.000,-0.367,0.000,0.000,0.000,0.000
945,2798.937,0.000,-0.400,0.000,0.000,0.000,0.000
946,2801.773,1.633,1.633,0.000,0.000,0.000,0.000
947,2804.609,0.000,-0.500,0.000,0.000,0.000,0.000
948,2807.444,0.000,-0.333,0.000,0.000,0.000,0.000
949,2810.278,0.000,-0.367,0.000,0.000,0.000,0.000
950,2813.111,0.000,-0.367,0.000,0.000,0.000,0.000
951,2815.943,0.667,0.667,0.000,0.000,0.000,0.000
952,2818.775,0.000,-0.267,0.000,0.000,0.000,0.000
953,2821.605,0.667,0.667,0.000,0.000,0.000,0.000
954,2824.435,0.000,-0.233,0.000,0.000,0.000,0.000
955,2827.264,0.000,-0.467,0.000,0.000,0.000,0.000
956,2830.092,0.000,-0.433,0.000,0.000,0.000,0.000
957,2832.919,0.000,-0.233,0.000,0.000,0.000,0.000
958,2835.745,1.867,1.867,0.000,0.000,0.000,0.000
959,2838.570,0.000,-0.333,0.000,0.000,0.000,0.000
960,2841.395,0.000,-0.233,0.000,0.000,0.000,0.000
961,2844.218,0.000,-0.333,0.000,0.000,0.000,0.000
962,2847.041,0.000,-0.400,0.000,0.000,0.000,0.000
963,2849.863,0.667,0.667,0.000,0.000,0.000,0.000
964,2852.684,0.800,0.800,0.000,0.000,0.000,0.000
965,2855.504,0.900,0.900,0.000,0.000,0.000,0.000
966,2858.323,0.000,-0.433,0.000,0.000,0.000,0.000
967,2861.141,0.000,-0.367,0.000,0.000,0.000,0.000
968,2863.958,0.000,-0.300,0.000,0.000,0.000,0.000
969,2866.775,0.000,-0.233,0.000,0.000,0.000,0.000
970,2869.590,1.733,1.733,0.000,0.000,0.000,0.000
971,2872.405,1.667,1.667,0.001,0.001,0.000,0.000
972,2875.219,0.000,-0.300,0.002,0.002,0.000,0.000
973,2878.031,0.600,0.600,0.003,0.003,0.000,0.000
974,2880.843,0.000,-0.367,0.005,0.005,0.000,0.000
975,2883.654,0.000,-0.333,0.006,0.006,0.000,0.000
976,2886.465,0.000,-0.367,0.007,0.007,0.000,0.000
977,2889.274,1.700,1.700,0.008,0.008,0.000,0.000
978,2892.082,0.000,-0.533,0.009,0.009,0.000,0.000
979,2894.889,0.000,-0.500,0.010,0.010,0.000,0.000
980,2897.696,0.000,-0.400,0.011,0.011,0.000,0.000
981,2900.501,0.433,0.433,0.013,0.013,0.000,0.000
982,2903.306,0.000,-0.433,0.014,0.014,0.000,0.000
983,2906.110,0.000,-0.333,0.015,0.015,0.000,0.000
984,2908.913,0.000,-0.433,0.016,0.016,0.000,0.000
985,2911.715,0.600,0.600,0.017,0.017,0.000,0.000
986,2914.515,0.600,0.600,0.018,0.018,0.000,0.000
987,2917.315,0.000,-0.433,0.019,0.019,0.000,0.000
988,2920.115,0.533,0.533,0.020,0.020,0.000,0.000
989,2922.913,0.000,-0.267,0.022,0.022,0.000,0.000
990,2925.710,0.000,-0.400,0.023,0.023,0.000,0.000
991,2928.506,0.000,-0.267,0.024,0.024,0.000,0.000
992,2931.302,0.700,0.700,0.025,0.025,0.000,0.000
993,2934.096,0.000,-0.300,0.026,0.026,0.000,0.000
994,2936.889,0.000,-0.300,0.027,0.027,0.000,0.000
995,2939.682,0.000,-0.267,0.028,0.028,0.000,0.000
996,2942.474,0.000,-0.433,0.030,0.030,0.000,0.000
997,2945.264,0.000,-0.533,0.031,0.031,0.000,0.000
998,2948.054,0.700,0.700,0.032,0.032,0.000,0.000
999,2950.843,0.000,-0.200,0.033,0.033,0.000,0.000
1000,2953.631,0.667,0.667,0.034,0.034,0.000,0.000
1001,2956.417,0.533,0.533,0.035,0.035,0.000,0.000
1002,2959.203,1.567,1.567,0.036,0.036,0.000,0.000
1003,2961.988,0.000,-0.467,0.038,0.038,0.000,0.000
1004,2964.772,0.000,-0.200,0.039,0.039,0.000,0.000
1005,2967.555,1.733,1.733,0.040,0.040,0.000,0.000
1006,2970.337,1.800,1.800,0.041,0.041,0.000,0.000
1007,2973.118,0.000,-0.333,0.048,0.048,0.000,0.000
1008,2975.898,0.467,0.467,0.055,0.055,0.000,0.000
1009,2978.678,0.000,-0.367,0.062,0.062,0.000,0.000
1010,2981.456,0.000,-0.467,0.068,0.068,0.000,0.000
1011,2984.233,0.000,-0.367,0.075,0.075,0.000,0.000
1012,2987.009,0.000,-0.400,0.082,0.082,0.000,0.000
1013,2989.784,0.000,-0.333,0.089,0.089,0.000,0.000
1014,2992.559,0.000,-0.333,0.096,0.096,0.000,0.000
1015,2995.332,0.667,0.667,0.103,0.103,0.000,0.000
1016,2998.104,0.000,-0.433,0.110,0.110,0.000,0.000
1017,3000.876,1.567,1.567,0.116,0.116,0.000,0.000
1018,3003.646,0.000,-0.267,0.123,0.123,0.000,0.000
1019,3006.416,0.600,0.600,0.130,0.130,0.000,0.000
1020,3009.184,0.767,0.767,0.137,0.137,0.000,0.000
1021,3011.951,0.767,0.767,0.144,0.144,0.000,0.000
1022,3014.718,0.000,-0.233,0.151,0.151,0.000,0.000
1023,3017.483,0.000,-0.233,0.158,0.158,0.000,0.000
